date,usd_news_volume,eur_news_volume,gbp_news_volume,jpy_news_volume
2020-12-09,0.0,0.0512,0.0,0.0
2020-12-10,0.0004,0.1758,0.0,0.0
2020-12-11,0.0009,0.0664,0.0002,0.0
2020-12-12,0.0,0.029,0.0,0.0
2020-12-13,0.0,0.0342,0.0,0.0
2020-12-14,0.0,0.0731,0.0,0.0
2020-12-15,0.0005,0.0521,0.0,0.0
2020-12-16,0.0009,0.0856,0.0002,0.0
2020-12-17,0.0007,0.0482,0.0007,0.0
2020-12-18,0.0005,0.0365,0.0,0.0
2020-12-19,0.0031,0.0241,0.0,0.0
2020-12-20,0.0,0.025,0.0,0.0
2020-12-21,0.0005,0.0491,0.0,0.0
2020-12-22,0.0,0.0465,0.0,0.0
2020-12-23,0.0,0.0343,0.0,0.0
2020-12-24,0.0,0.0288,0.0,0.0
2020-12-25,0.0004,0.0122,0.0,0.0
2020-12-26,0.0,0.0156,0.0,0.0
2020-12-27,0.0,0.0216,0.0,0.0
2020-12-28,0.0,0.0244,0.0,0.0
2020-12-29,0.0005,0.0271,0.0,0.0
2020-12-30,0.0551,0.0259,0.0,0.0
2020-12-31,0.0012,0.0267,0.0,0.0
2021-01-01,0.0009,0.0584,0.0,12.2404
2021-01-02,0.0,0.0156,0.0,13.9458
2021-01-03,0.0,0.0179,0.0,16.7768
2021-01-04,0.0008,0.0596,0.0,28.9883
2021-01-05,0.001,0.0647,0.0,19.7069
2021-01-06,0.0008,0.0791,0.0,28.3343
2021-01-07,0.0,0.1001,0.0,22.6808
2021-01-08,0.0005,0.0674,0.0,19.4069
2021-01-09,0.0,0.0188,0.0,15.5337
2021-01-10,0.0,0.0271,0.0,16.3611
2021-01-11,0.0003,0.0527,0.0,26.248
2021-01-12,0.0002,0.0354,0.0002,25.4109
2021-01-13,0.0002,0.0698,0.0002,24.445
2021-01-14,0.0009,0.067,0.0002,19.3909
2021-01-15,0.0,0.063,0.0,23.441
2021-01-16,0.0,0.0271,0.0,21.4832
2021-01-17,0.0,0.0198,0.0,11.6469
2021-01-18,0.0,0.0675,0.0,13.1734
2021-01-19,0.0,0.0607,0.0,19.2508
2021-01-20,0.0002,0.061,0.0,21.4117
2021-01-21,0.0002,0.1187,0.0,21.136
2021-01-22,0.0,0.1293,0.0002,16.208
2021-01-23,0.0,0.0307,0.0,7.2224
2021-01-24,0.0,0.0296,0.0,15.9964
2021-01-25,0.0,0.0747,0.0,14.5111
2021-01-26,0.0,0.078,0.0,11.4218
2021-01-27,0.0014,0.0468,0.0,31.8452
2021-01-28,0.0002,0.044,0.0,30.2791
2021-01-29,0.0,0.0658,0.0,39.3681
2021-01-30,0.0,0.0331,0.0,14.9599
2021-01-31,0.0,0.0245,0.0,15.8224
2021-02-01,0.0,0.0907,0.0,34.6024
2021-02-02,0.0,0.1437,0.0,14.6027
2021-02-03,0.0,0.1721,0.0,21.3228
2021-02-04,0.0,0.1001,0.0034,17.114
2021-02-05,0.0,0.0548,0.0002,18.7786
2021-02-06,0.0,0.027,0.0,12.348
2021-02-07,0.0,0.0624,0.0,10.6758
2021-02-08,0.0,0.0707,0.0,17.1539
2021-02-09,0.0,0.0404,0.0,25.2276
2021-02-10,0.0002,0.0397,0.0002,21.7757
2021-02-11,0.0002,0.096,0.0,13.9265
2021-02-12,0.0,0.0638,0.0,8.0198
2021-02-13,0.0004,0.0617,0.0,6.3551
2021-02-14,0.0,0.0443,0.0,21.346
2021-02-15,0.0,0.1345,0.0,9.9901
2021-02-16,0.0,0.1042,0.0,15.1229
2021-02-17,0.0012,0.0789,0.0,23.4109
2021-02-18,0.0,0.057,0.0,10.0814
2021-02-19,0.0007,0.075,0.0,25.014
2021-02-20,0.0,0.0173,0.0,13.4973
2021-02-21,0.0,0.0422,0.0,9.0225
2021-02-22,0.0003,0.0561,0.0,18.2194
2021-02-23,0.0039,0.0754,0.0,15.3809
2021-02-24,0.0012,0.044,0.0,18.7915
2021-02-25,0.0005,0.0577,0.0,23.6118
2021-02-26,0.0,0.0388,0.0005,16.0162
2021-02-27,0.0,0.0231,0.0,13.6627
2021-02-28,0.0,0.027,0.0,7.9827
2021-03-01,0.0003,0.0742,0.0,20.3418
2021-03-02,0.0002,0.072,0.0,14.4043
2021-03-03,0.0002,0.0718,0.0,21.3941
2021-03-04,0.0,0.0615,0.0,27.3303
2021-03-05,0.0,0.0437,0.0,20.039
2021-03-06,0.0,0.0158,0.0,16.0176
2021-03-07,0.0,0.0248,0.0,18.1669
2021-03-08,0.0,0.0779,0.0005,16.4129
2021-03-09,0.0002,0.112,0.0002,19.9227
2021-03-10,0.0,0.0477,0.0002,1.5986
2021-03-11,0.0,0.1154,0.0,18.599
2021-03-12,0.0,0.0856,0.0002,14.1995
2021-03-13,0.0,0.0259,0.0,9.8482
2021-03-14,0.0,0.0429,0.0,16.3441
2021-03-15,0.0003,0.0592,0.0,20.6697
2021-03-16,0.0,0.0669,0.0,12.0999
2021-03-17,0.0009,0.0854,0.0,8.9945
2021-03-18,0.001,0.0596,0.0007,17.7388
2021-03-19,0.0008,0.0357,0.0003,9.3791
2021-03-20,0.0008,0.018,0.0,11.4636
2021-03-21,0.0018,0.0207,0.0,20.8775
2021-03-22,0.0013,0.0411,0.0,13.5536
2021-03-23,0.0024,0.0347,0.0005,5.776
2021-03-24,0.0,0.0773,0.0,7.4121
2021-03-25,0.0007,0.0921,0.0028,15.3176
2021-03-26,0.0,0.0636,0.0015,17.5275
2021-03-27,0.0,0.0246,0.0,6.6774
2021-03-28,0.0,0.0386,0.0,17.014
2021-03-29,0.0005,0.0867,0.0005,22.4233
2021-03-30,0.0005,0.0769,0.0,23.6745
2021-03-31,0.0,0.0805,0.0,15.6058
2021-04-01,0.0,0.089,0.0,13.6693
2021-04-02,0.0,0.0273,0.0,4.0995
2021-04-03,0.0,0.0176,0.0,25.2642
2021-04-04,0.0,0.0203,0.0009,11.888
2021-04-05,0.0,0.0223,0.0003,7.2565
2021-04-06,0.0,0.1045,0.0,10.9334
2021-04-07,0.001,0.0832,0.0,18.4625
2021-04-08,0.0,0.074,0.0,21.6589
2021-04-09,0.0,0.0546,0.0003,10.8922
2021-04-10,0.0,0.0211,0.0,19.7559
2021-04-11,0.0,0.0301,0.0,14.9815
2021-04-12,0.0,0.0492,0.0,5.3753
2021-04-13,0.0,0.0554,0.0002,17.5945
2021-04-14,0.001,0.077,0.0005,7.5624
2021-04-15,0.0005,0.0474,0.002,17.7796
2021-04-16,0.0003,0.0685,0.0003,16.1596
2021-04-17,0.0,0.0173,0.0,17.8356
2021-04-18,0.0,0.0292,0.0,23.9103
2021-04-19,0.0,0.0362,0.0003,22.2426
2021-04-20,0.0,0.041,0.0,12.0946
2021-04-21,0.0,0.0277,0.0002,7.3224
2021-04-22,0.0,0.1026,0.0,3.6902
2021-04-23,0.0003,0.0872,0.0,22.3587
2021-04-24,0.0,0.0418,0.0,12.5671
2021-04-25,0.0,0.0197,0.0,20.4406
2021-04-26,0.0,0.06,0.0003,7.8505
2021-04-27,0.0,0.0439,0.0,19.1393
2021-04-28,0.001,0.0419,0.0,7.5667
2021-04-29,0.0,0.0587,0.0,5.5574
2021-04-30,0.0,0.1463,0.0,11.8331
2021-05-01,0.0,0.09,0.0,12.1066
2021-05-02,0.0005,0.0242,0.0,17.747
2021-05-03,0.0,0.0538,0.0,12.2107
2021-05-04,0.0,0.0357,0.0,17.197
2021-05-05,0.0005,0.0668,0.0,12.1547
2021-05-06,0.0,0.0518,0.0015,9.2509
2021-05-07,0.0,0.036,0.0011,7.3473
2021-05-08,0.0004,0.0165,0.0,24.9902
2021-05-09,0.0,0.0276,0.0,15.8913
2021-05-10,0.0,0.0519,0.0,4.3844
2021-05-11,0.0,0.0441,0.0,14.6661
2021-05-12,0.0002,0.09,0.0,25.5693
2021-05-13,0.0,0.0394,0.0,28.2481
2021-05-14,0.0,0.0503,0.0,18.291
2021-05-15,0.0004,0.0252,0.0,10.1569
2021-05-16,0.0,0.0235,0.0,26.8572
2021-05-17,0.0003,0.0461,0.0,14.229
2021-05-18,0.0002,0.0632,0.0,22.819
2021-05-19,0.0015,0.0744,0.0,11.9544
2021-05-20,0.0007,0.0626,0.0,3.6856
2021-05-21,0.0003,0.0882,0.0,7.9272
2021-05-22,0.0,0.0244,0.0,0.0
2021-05-23,0.0,0.0263,0.0,25.3259
2021-05-24,0.0009,0.0489,0.0003,13.6627
2021-05-25,0.0005,0.0319,0.0,8.5651
2021-05-26,0.0003,0.0343,0.0003,13.4392
2021-05-27,0.0,0.0251,0.0002,11.2798
2021-05-28,0.0,0.0421,0.0003,13.465
2021-05-29,0.0,0.0361,0.0,20.8131
2021-05-30,0.0,0.0258,0.0,13.3159
2021-05-31,0.0003,0.0855,0.0,10.3663
2021-06-01,0.004,0.1192,0.0,16.0491
2021-06-02,0.0005,0.0949,0.0,15.3509
2021-06-03,0.0005,0.0665,0.0,12.6043
2021-06-04,0.0,0.063,0.0,20.7858
2021-06-05,0.0004,0.025,0.0,12.5764
2021-06-06,0.0,0.0612,0.0,10.2662
2021-06-07,0.0,0.0499,0.0,11.9885
2021-06-08,0.0003,0.0771,0.0003,7.4071
2021-06-09,0.0,0.0499,0.0,14.3742
2021-06-10,0.0003,0.0799,0.0,5.2979
2021-06-11,0.0,0.0513,0.0,6.8499
2021-06-12,0.0,0.0112,0.0,24.2197
2021-06-13,0.0,0.0176,0.0,12.7375
2021-06-14,0.0,0.0526,0.0,5.863
2021-06-15,0.0,0.043,0.0003,16.5672
2021-06-16,0.0008,0.0424,0.0,6.995
2021-06-17,0.001,0.0586,0.0,8.2416
2021-06-18,0.0003,0.0382,0.0,18.6
2021-06-19,0.0004,0.0093,0.0,19.4575
2021-06-20,0.0,0.0222,0.0,20.8678
2021-06-21,0.0003,0.0345,0.0,8.1606
2021-06-22,0.0013,0.0421,0.0,13.2044
2021-06-23,0.0005,0.1383,0.0038,7.4315
2021-06-24,0.0028,0.1104,0.0005,6.2579
2021-06-25,0.0005,0.0513,0.0,14.8264
2021-06-26,0.0,0.0144,0.0004,12.0177
2021-06-27,0.0009,0.0198,0.0005,16.1565
2021-06-28,0.0,0.0512,0.0,9.7786
2021-06-29,0.0003,0.055,0.0,4.0004
2021-06-30,0.0,0.0625,0.0,13.9263
2021-07-01,0.0,0.0695,0.0,11.4214
2021-07-02,0.0,0.0564,0.0,0.0
2021-07-03,0.0,0.0131,0.0,16.1526
2021-07-04,0.0,0.0213,0.0,10.9006
2021-07-05,0.0,0.0724,0.0,20.2508
2021-07-06,0.0,0.06,0.0003,2.6982
2021-07-07,0.0008,0.0718,0.0003,7.8165
2021-07-08,0.0,0.0386,0.0,15.216
2021-07-09,0.0,0.03,0.0,9.8434
2021-07-10,0.0,0.0142,0.0,18.5803
2021-07-11,0.0,0.0232,0.0,7.1734
2021-07-12,0.0003,0.0571,0.0003,17.8177
2021-07-13,0.0003,0.0248,0.0003,13.4755
2021-07-14,0.0016,0.0709,0.0,16.5743
2021-07-15,0.001,0.0263,0.0,15.0714
2021-07-16,0.0003,0.0629,0.0003,12.6
2021-07-17,0.0,0.0078,0.0,8.3445
2021-07-18,0.0,0.0154,0.0,11.9477
2021-07-19,0.0,0.0325,0.0,26.1123
2021-07-20,0.0006,0.0259,0.0,21.3256
2021-07-21,0.0,0.038,0.0,8.8259
2021-07-22,0.0,0.1085,0.0,0.0
2021-07-23,0.0,0.1077,0.0,9.8951
2021-07-24,0.0,0.0211,0.0,13.327
2021-07-25,0.0,0.0223,0.0,13.5166
2021-07-26,0.0,0.0518,0.0,14.1179
2021-07-27,0.0,0.0372,0.0,18.2764
2021-07-28,0.0027,0.0287,0.0,17.4192
2021-07-29,0.0006,0.0391,0.0,13.8669
2021-07-30,0.0003,0.1589,0.0,3.3687
2021-07-31,0.0006,0.0217,0.0,13.0595
2021-08-01,0.0,0.0288,0.0,26.2859
2021-08-02,0.0011,0.0718,0.0004,15.9024
2021-08-03,0.0003,0.0538,0.0,13.9397
2021-08-04,0.0006,0.0591,0.0,13.8029
2021-08-05,0.0003,0.0279,0.0006,13.1442
2021-08-06,0.0,0.0181,0.0,0.0
2021-08-07,0.0,0.0083,0.0,13.5678
2021-08-08,0.0007,0.0097,0.0,14.576
2021-08-09,0.0,0.0357,0.0,16.7134
2021-08-10,0.0,0.0252,0.0,10.6395
2021-08-11,0.0,0.0199,0.0,1.3256
2021-08-12,0.0,0.0489,0.0,10.92
2021-08-13,0.0004,0.0808,0.0,4.5601
2021-08-14,0.0,0.0109,0.0,8.6815
2021-08-15,0.0,0.0158,0.0,10.5947
2021-08-16,0.0,0.0363,0.0,12.2027
2021-08-17,0.0004,0.1053,0.0,18.2177
2021-08-18,0.0009,0.0936,0.0,19.3147
2021-08-19,0.0,0.0266,0.0,20.1961
2021-08-20,0.0006,0.018,0.0,15.1728
2021-08-21,0.0018,0.0064,0.0,15.2721
2021-08-22,0.0005,0.0089,0.0,18.2501
2021-08-23,0.0009,0.062,0.0,0.0
2021-08-24,0.0011,0.0353,0.0,11.5412
2021-08-25,0.0,0.0308,0.0,5.1765
2021-08-26,0.0,0.034,0.0,19.0028
2021-08-27,0.0012,0.0781,0.0,9.1215
2021-08-28,0.0,0.013,0.0,14.9202
2021-08-29,0.0,0.02,0.0,7.2401
2021-08-30,0.0,0.0531,0.0,14.6695
2021-08-31,0.0003,0.0877,0.0,13.1162
2021-09-01,0.0,0.1317,0.0,12.2613
2021-09-02,0.0003,0.0558,0.0,5.8193
2021-09-03,0.0003,0.0756,0.0,6.0162
2021-09-04,0.0005,0.0196,0.0,15.8835
2021-09-05,0.0,0.0318,0.0,11.293
2021-09-06,0.0,0.0759,0.0,16.9399
2021-09-07,0.0,0.083,0.0,1.432
2021-09-08,0.0003,0.0479,0.0003,9.5541
2021-09-09,0.0,0.1006,0.0003,22.1177
2021-09-10,0.0003,0.0998,0.0,18.2545
2021-09-11,0.0004,0.0287,0.0,15.5994
2021-09-12,0.0,0.0311,0.0,24.6916
2021-09-13,0.0003,0.0883,0.0,2.2291
2021-09-14,0.0003,0.0297,0.0,9.9547
2021-09-15,0.0003,0.0572,0.0003,10.2851
2021-09-16,0.0003,0.0532,0.0003,17.2761
2021-09-17,0.0,0.1072,0.0,20.245
2021-09-18,0.0004,0.0148,0.0,10.4354
2021-09-19,0.0,0.0246,0.0,19.7552
2021-09-20,0.0009,0.0297,0.0,20.5123
2021-09-21,0.0003,0.0817,0.0,26.7516
2021-09-22,0.0031,0.0538,0.0,10.7851
2021-09-23,0.0018,0.0779,0.0008,12.2862
2021-09-24,0.0006,0.0592,0.0,9.2555
2021-09-25,0.0,0.0395,0.0,20.0456
2021-09-26,0.0004,0.0537,0.0,12.1516
2021-09-27,0.0005,0.0505,0.0,12.8673
2021-09-28,0.0002,0.043,0.0,21.7183
2021-09-29,0.0007,0.048,0.0,20.9724
2021-09-30,0.0012,0.0562,0.0,23.4694
2021-10-01,0.0,0.1186,0.0003,17.3167
2021-10-02,0.0,0.0501,0.0,12.6742
2021-10-03,0.0,0.0253,0.0,13.017
2021-10-04,0.0006,0.0838,0.0003,18.9183
2021-10-05,0.0003,0.0701,0.0,17.7809
2021-10-06,0.0,0.0733,0.0,15.3892
2021-10-07,0.0003,0.041,0.0,14.2361
2021-10-08,0.0,0.0296,0.0,5.5069
2021-10-09,0.0,0.0152,0.0,18.1022
2021-10-10,0.0,0.0112,0.0,15.671
2021-10-11,0.0,0.0407,0.0003,19.7748
2021-10-12,0.0005,0.0722,0.0,14.5623
2021-10-13,0.0005,0.0507,0.0,4.2244
2021-10-14,0.0013,0.0315,0.0003,8.704
2021-10-15,0.0,0.0381,0.0,8.7352
2021-10-16,0.0014,0.0176,0.0,18.48
2021-10-17,0.0,0.0244,0.0,4.4141
2021-10-18,0.0,0.0387,0.0,9.9544
2021-10-19,0.0008,0.0361,0.0,11.4875
2021-10-20,0.0003,0.0929,0.0,5.3261
2021-10-21,0.0003,0.0416,0.0,8.3541
2021-10-22,0.0003,0.0846,0.0,5.4168
2021-10-23,0.0,0.0227,0.0,11.1176
2021-10-24,0.0,0.0127,0.0,12.7234
2021-10-25,0.0006,0.0441,0.0,4.7402
2021-10-26,0.0005,0.0346,0.0,12.7179
2021-10-27,0.001,0.0308,0.0,6.9847
2021-10-28,0.0,0.0812,0.0,5.533
2021-10-29,0.0,0.1678,0.0,18.5201
2021-10-30,0.0004,0.0449,0.0004,19.5692
2021-10-31,0.0005,0.0248,0.0,5.4579
2021-11-01,0.0003,0.0507,0.0,6.0606
2021-11-02,0.0008,0.0604,0.0,10.5801
2021-11-03,0.0016,0.0644,0.0,9.7221
2021-11-04,0.0003,0.0747,0.0176,1.1131
2021-11-05,0.0,0.0498,0.0,15.7724
2021-11-06,0.0,0.0122,0.0,18.8916
2021-11-07,0.0,0.0418,0.0,17.175
2021-11-08,0.0003,0.0599,0.0,17.7694
2021-11-09,0.0005,0.0444,0.0,14.0086
2021-11-10,0.0003,0.0264,0.0,15.2817
2021-11-11,0.0,0.0757,0.0,19.3724
2021-11-12,0.0005,0.0586,0.0003,15.2274
2021-11-13,0.0,0.015,0.0,10.5579
2021-11-14,0.0,0.0348,0.0,17.9314
2021-11-15,0.0006,0.0695,0.0003,6.6719
2021-11-16,0.0005,0.0534,0.0,12.3508
2021-11-17,0.0,0.0697,0.0,13.2192
2021-11-18,0.0,0.0464,0.0,4.5714
2021-11-19,0.0011,0.0746,0.0,11.3146
2021-11-20,0.0005,0.0321,0.0,16.0917
2021-11-21,0.0,0.0216,0.0,12.584
2021-11-22,0.0003,0.0582,0.0,15.2105
2021-11-23,0.0013,0.0899,0.0003,17.952
2021-11-24,0.0008,0.0784,0.0,12.6818
2021-11-25,0.0,0.0413,0.0,15.8885
2021-11-26,0.0003,0.0478,0.0003,33.4025
2021-11-27,0.0005,0.0312,0.0,17.1314
2021-11-28,0.0,0.0366,0.0,15.7696
2021-11-29,0.0006,0.0862,0.0,13.9995
2021-11-30,0.0011,0.1395,0.0,27.8963
2021-12-01,0.0,0.1087,0.0,31.5352
2021-12-02,0.0016,0.07,0.0,31.9931
2021-12-03,0.0,0.0623,0.0006,29.507
2021-12-04,0.0,0.0275,0.0,5.6841
2021-12-05,0.0,0.0415,0.0,6.2649
2021-12-06,0.0003,0.1208,0.0,28.2059
2021-12-07,0.0,0.0814,0.0003,14.4842
2021-12-08,0.0003,0.0411,0.0003,16.8133
2021-12-09,0.0003,0.0336,0.0,17.4848
2021-12-10,0.0,0.041,0.0,12.1502
2021-12-11,0.0,0.0198,0.0,14.2837
2021-12-12,0.0,0.0206,0.0,10.4385
2021-12-13,0.0003,0.0472,0.0006,15.1081
2021-12-14,0.0003,0.054,0.0,14.4127
2021-12-15,0.0005,0.0442,0.0003,11.9389
2021-12-16,0.0011,0.1186,0.0003,13.9222
2021-12-17,0.0006,0.0824,0.0,15.7666
2021-12-18,0.0,0.0338,0.0,19.3763
2021-12-19,0.0,0.027,0.0,14.1165
2021-12-20,0.0,0.0562,0.0,23.7861
2021-12-21,0.0,0.0319,0.0003,23.828
2021-12-22,0.0,0.0347,0.0003,17.1775
2021-12-23,0.0003,0.0304,0.0015,14.6642
2021-12-24,0.0011,0.0262,0.0,16.3996
2021-12-25,0.0,0.0177,0.0,19.0923
2021-12-26,0.0012,0.0178,0.0,15.2123
2021-12-27,0.0,0.029,0.0,16.534
2021-12-28,0.0,0.0477,0.0,14.4913
2021-12-29,0.0003,0.0447,0.0,8.8194
2021-12-30,0.0,0.0469,0.0003,15.6145
2021-12-31,0.0,0.0673,0.0,11.4431
2022-01-01,14.7823,11.1655,0.0,0.0
2022-01-02,16.4046,10.1452,0.0,0.0
2022-01-03,14.7641,3.8752,0.0,0.0
2022-01-04,5.4948,9.4895,0.0,0.0
2022-01-05,14.8268,16.3271,0.0003,0.0
2022-01-06,9.6081,17.7485,0.0,0.0
2022-01-07,14.3565,14.2839,0.0,0.0
2022-01-08,10.2887,11.437,0.0009,0.0
2022-01-09,12.725,16.6105,0.0005,0.0
2022-01-10,8.9706,14.5711,0.0,0.0
2022-01-11,15.8594,17.284,0.0,0.0
2022-01-12,15.8218,15.4143,0.0003,0.0
2022-01-13,14.0138,15.3393,0.0,0.0
2022-01-14,13.8554,9.1779,0.0,0.0
2022-01-15,7.5225,11.5007,0.0,0.0
2022-01-16,13.2671,12.0165,0.0,0.0
2022-01-17,14.5144,13.1891,0.0003,0.0
2022-01-18,31.6628,19.8991,0.0,0.0
2022-01-19,14.4402,23.5759,0.0,0.0
2022-01-20,29.6866,22.1101,0.0,0.0
2022-01-21,31.7824,26.8787,0.0,0.0
2022-01-22,16.1686,15.482,0.0,0.0
2022-01-23,23.5586,12.1859,0.0,0.0
2022-01-24,30.0862,23.5987,0.0,0.0
2022-01-25,31.8846,21.1616,0.0,0.0
2022-01-26,30.7609,27.5508,0.0,0.0
2022-01-27,35.1457,31.3936,0.0,0.0
2022-01-28,30.6625,21.6656,0.0,0.0
2022-01-29,11.6371,13.5764,0.0,0.0
2022-01-30,8.1692,17.0976,0.0,0.0
2022-01-31,20.3175,23.9359,0.0,0.0
2022-02-01,13.4301,12.0327,0.0,0.0
2022-02-02,17.2894,22.5924,0.0,0.0
2022-02-03,26.867,26.3166,0.0008,0.0
2022-02-04,16.8569,13.4942,0.0,0.0
2022-02-05,14.5513,10.6463,0.0,0.0
2022-02-06,15.0556,20.7209,0.0,0.0
2022-02-07,22.8961,17.9197,0.0003,0.0
2022-02-08,5.4889,5.6244,0.0,0.0
2022-02-09,11.6776,7.7127,0.0,0.0
2022-02-10,21.138,18.8347,0.0003,0.0
2022-02-11,30.7727,18.9571,0.0,0.0
2022-02-12,12.306,12.6983,0.0004,0.0
2022-02-13,5.3827,14.9274,0.0,0.0
2022-02-14,29.1897,33.4024,0.0,0.0
2022-02-15,19.3385,21.063,0.0,0.0
2022-02-16,14.6499,25.9609,0.0,0.0
2022-02-17,22.6703,32.9358,0.0,0.0
2022-02-18,24.3799,32.4741,0.0,0.0
2022-02-19,11.7417,16.1892,0.0,0.0
2022-02-20,3.7376,4.949,0.0,0.0
2022-02-21,19.2508,17.0696,0.0003,0.0
2022-02-22,33.1181,31.9857,0.0008,0.0
2022-02-23,33.0061,29.3431,0.0,0.0
2022-02-24,23.1083,37.5197,0.0003,0.0
2022-02-25,24.0775,29.3841,0.0,0.0
2022-02-26,14.7329,17.6068,0.0,0.0
2022-02-27,17.7594,20.1974,0.0,0.0
2022-02-28,31.9073,30.2324,0.0,0.0
2022-03-01,29.2047,20.4115,0.0,0.0
2022-03-02,29.7778,26.8721,0.0,0.0
2022-03-03,31.3007,35.0001,0.0,0.0
2022-03-04,38.3328,27.0157,0.0,0.0
2022-03-05,18.288,13.6481,0.0,0.0
2022-03-06,18.7107,9.5413,0.0,0.0
2022-03-07,37.5503,46.0508,0.0,0.0
2022-03-08,42.3888,43.744,0.0006,0.0
2022-03-09,33.7415,27.2734,0.0,0.0
2022-03-10,24.3689,29.4109,0.0,0.0
2022-03-11,36.3982,25.9789,0.0,0.0
2022-03-12,18.255,17.8402,0.0,0.0
2022-03-13,12.5502,17.3139,0.0,0.0
2022-03-14,28.3707,34.8267,0.0,0.0
2022-03-15,29.6134,29.7901,0.0,0.0
2022-03-16,26.15,38.5112,0.0,0.0
2022-03-17,23.461,17.3349,0.0294,0.0
2022-03-18,21.5837,11.4742,0.0006,0.0
2022-03-19,23.2653,12.8,0.0,0.0
2022-03-20,20.1232,6.9255,0.0,0.0
2022-03-21,20.5181,12.1026,0.0003,0.0
2022-03-22,23.4693,13.7562,0.0,0.0
2022-03-23,14.4567,15.0084,0.0,0.0
2022-03-24,19.0257,12.2629,0.0003,0.0
2022-03-25,24.9133,18.4579,0.0,0.0
2022-03-26,13.6752,12.2345,0.0,0.0
2022-03-27,10.5273,13.8679,0.0,0.0
2022-03-28,11.002,18.7336,0.0,0.0
2022-03-29,7.8217,9.4383,0.0,0.0
2022-03-30,9.9307,12.5318,0.0,0.0
2022-03-31,13.6743,17.3557,0.0,0.0
2022-04-01,7.2346,4.5546,0.0,0.0
2022-04-02,14.8436,2.8409,0.0,0.0
2022-04-03,19.2769,16.4961,0.0,0.0
2022-04-04,8.2824,15.2813,0.0003,0.0
2022-04-05,23.7623,26.487,0.0,0.0
2022-04-06,20.1746,18.4111,0.0003,0.0
2022-04-07,22.0258,20.9716,0.0,0.0
2022-04-08,13.0535,15.3653,0.0,0.0
2022-04-09,19.0381,16.2516,0.0,0.0
2022-04-10,9.3058,23.1017,0.0,0.0
2022-04-11,25.1582,10.087,0.0,0.0
2022-04-12,21.4166,22.6255,0.0,0.0
2022-04-13,20.0062,27.9179,0.0,0.0
2022-04-14,12.5585,19.8466,0.0,0.0
2022-04-15,10.2901,23.0183,0.0,0.0
2022-04-16,17.7516,11.6194,0.0,0.0
2022-04-17,10.0237,14.6052,0.0,0.0
2022-04-18,20.0319,17.8835,0.0,0.0
2022-04-19,9.7925,5.5402,0.0,0.0
2022-04-20,19.4414,9.3597,0.0,0.0
2022-04-21,12.2466,12.9249,0.0023,0.0
2022-04-22,28.6894,30.0383,0.0,0.0
2022-04-23,17.8936,19.1262,0.0,0.0
2022-04-24,11.2816,16.3856,0.0,0.0
2022-04-25,27.2201,28.4305,0.0,0.0
2022-04-26,34.4497,32.3268,0.0,0.0
2022-04-27,27.8428,36.5467,0.0003,0.0
2022-04-28,23.3053,28.392,0.0,0.0
2022-04-29,23.1712,33.2737,0.0009,0.0
2022-04-30,16.5137,13.4375,0.0,0.0
2022-05-01,6.9415,18.1877,0.0,0.0
2022-05-02,32.0199,29.4372,0.0,0.0
2022-05-03,26.0247,32.2241,0.0,0.0
2022-05-04,25.5303,16.4739,0.0,0.0
2022-05-05,28.483,24.4986,0.0015,0.0
2022-05-06,26.9727,32.0571,0.0003,0.0
2022-05-07,18.4248,14.3227,0.0,0.0
2022-05-08,16.4408,12.496,0.0,0.0
2022-05-09,36.4006,39.2701,0.0003,0.0
2022-05-10,34.7733,29.3906,0.0,0.0
2022-05-11,24.1644,30.8413,0.0,0.0
2022-05-12,34.5521,37.7643,0.0003,0.0
2022-05-13,29.8876,34.521,0.0,0.0
2022-05-14,9.682,22.6275,0.0,0.0
2022-05-15,13.5451,13.3548,0.0005,0.0
2022-05-16,24.7253,31.0753,0.0065,0.0
2022-05-17,22.3867,18.3144,0.0003,0.0
2022-05-18,31.3362,25.1324,0.0003,0.0
2022-05-19,34.6347,15.7256,0.0,0.0
2022-05-20,32.9955,35.951,0.0,0.0
2022-05-21,8.2044,10.4456,0.0,0.0
2022-05-22,17.8758,14.1328,0.0,0.0
2022-05-23,32.9397,21.7434,0.0,0.0
2022-05-24,29.5479,31.0897,0.0,0.0
2022-05-25,31.6004,24.2673,0.0,0.0
2022-05-26,35.024,18.4385,0.0003,0.0
2022-05-27,27.661,24.7508,0.0003,0.0
2022-05-28,16.012,7.5968,0.0,0.0
2022-05-29,19.9909,10.5784,0.0,0.0
2022-05-30,15.4899,4.231,0.0,0.0
2022-05-31,23.301,16.0617,0.0003,0.0
2022-06-01,20.7446,23.3943,0.0,0.0
2022-06-02,28.9999,11.3602,0.0,0.0
2022-06-03,17.1859,13.8723,0.0,0.0
2022-06-04,22.4273,14.7536,0.0005,0.0
2022-06-05,17.2648,12.0474,0.0,0.0
2022-06-06,14.6622,31.6189,0.0,0.0
2022-06-07,22.0694,29.4006,0.0,0.0
2022-06-08,9.6494,15.8099,0.0,0.0
2022-06-09,26.1731,25.8312,0.0003,0.0
2022-06-10,29.7287,29.0489,0.0015,0.0
2022-06-11,11.8037,11.7781,0.0,0.0
2022-06-12,15.3832,7.2878,0.0,0.0
2022-06-13,43.5981,33.7658,0.0,0.0
2022-06-14,29.4903,31.1548,0.0,0.0
